id,uuid,source,sourceId,name,normalizedName,brand,category,subcategory,foodType,barcode,nutritionBasis,servingUnit,servingQuantity,servingDescription,servingWeightG,servingVolumeMl,caloriesKcalPer100g,proteinGPer100g,carbohydratesGPer100g,fatGPer100g,fiberGPer100g,sugarsGPer100g,addedSugarsGPer100g,saturatedFatGPer100g,transFatGPer100g,cholesterolMgPer100g,sodiumMgPer100g,potassiumMgPer100g,calciumMgPer100g,ironMgPer100g,magnesiumMgPer100g,vitaminCMgPer100g,folateMcgPer100g,vitaminAMcgPer100g,vitaminDMcgPer100g,vitaminEMgPer100g,vitaminKMcgPer100g,carotenoidsMcgPer100g,mufaMgPer100g,pufaMgPer100g,qualityScore,needsReview,notes
92573003073043727,indian-food-148e2a7e3f5bd0fde2fdc75fce32c3eb,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0671,Egg cutlet (Anda cutlet),egg cutlet (anda cutlet),,,,INDIAN_RECIPE,,PER_100_G,cutlet,1,1 cutlet,,,575.02,2.45,5.77,60.25,0.58,0.2,,7.46,,45.0,79.4,139.03,16.22,0.56,8.76,11.07,22.05,,,,,141.76,12535.33,37536.57,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
703144875126915974,indian-food-9c21289db93838661587d9997242ca15,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0079,Egg drop soup,egg drop soup,,,,INDIAN_RECIPE,,PER_100_G,soup bowl,1,1 soup bowl,,,26.64,12.93,1.1,13.52,0.81,0.6,,0.93,,31.67,12418.84,346.42,100.14,3.93,39.39,8.51,28.19,,,,,63.91,583.38,160.37,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
789161285238390117,indian-food-af3aa01fd1ffd65e8ec7abd9d746c7c5,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0274,Egg halwa (Ande ka halwa),egg halwa (ande ka halwa),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,299.74,7.85,39.59,13.41,0.49,37.85,,5.54,,204.93,83.04,119.03,35.77,1.45,7.93,0.0,24.67,,,,,187.68,3406.17,883.44,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
227456593828696178,indian-food-328169124fad072a3ade637858327cfa,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0853,Egg in a pepper,egg in a pepper,,,,INDIAN_RECIPE,,PER_100_G,egg,1,1 egg,,,128.78,12.64,0.17,8.68,0.17,0.05,,2.8,,345.88,183.89,144.67,48.25,1.76,12.83,33.6,290.24,,,,,288.45,3292.86,1101.69,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
893866410935390552,indian-food-c67a6c3cc7511580a2c6dd922a8e3bbf,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0019,Egg nog,egg nog,,,,INDIAN_RECIPE,,PER_100_G,tall glass,1,1 tall glass,,,97.14,4.78,8.15,5.11,0.02,8.06,,2.63,,60.3,40.65,115.14,102.13,0.43,8.99,4.82,41.91,,,,,180.53,1536.21,299.55,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1013630689885377541,indian-food-e1123bdf40d540519510f50dc0e2c9ca,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0333,Egg pakora/pakoda (Ande ke pakode),egg pakora/pakoda (ande ke pakode),,,,INDIAN_RECIPE,,PER_100_G,plate,1,1 plate,,,710.51,2.83,4.48,75.86,0.86,0.19,,9.25,,28.39,75.37,37.75,9.55,0.47,6.16,0.01,121.37,,,,,33.79,15683.41,47655.87,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
10819219429516253,indian-food-0267005d2d7e3dd28f9e6b6f8b1b2814,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0023,Egg sandwich (Ande ka sandwich),egg sandwich (ande ka sandwich),,,,INDIAN_RECIPE,,PER_100_G,triangle,1,1 triangle,,,285.96,8.69,29.16,15.8,1.88,1.86,,8.44,,121.63,461.67,129.59,110.13,1.44,18.88,0.0,14.92,,,,,134.03,4047.35,733.87,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
191197246105658665,indian-food-2a744e1e02925297a36301edabeb12b5,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0937,Egg sauce,egg sauce,,,,INDIAN_RECIPE,,PER_100_G,,,,,,146.85,5.97,5.88,11.08,0.12,3.19,,6.17,,111.08,51.54,117.22,89.49,0.65,9.73,,,,,,,225.95,3162.08,607.3,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
716326877987616391,indian-food-9f0e78011843687519433710d1c0e69e,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0392,Eggless cake,eggless cake,,,,INDIAN_RECIPE,,PER_100_G,slice,1,1 slice,,,318.08,8.12,46.14,11.75,0.68,27.7,,7.31,,27.68,310.5,273.62,212.97,0.61,26.53,1.35,7.58,,,,,203.34,2982.65,474.96,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1003018595811358086,indian-food-deb701942727586d74b4f3a8080a5ba5,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0492,Eggplant/Brinjal rice (Vangi bhat),eggplant/brinjal rice (vangi bhat),,,,INDIAN_RECIPE,,PER_100_G,plate,1,1 plate,,,184.8,5.28,31.74,3.67,4.44,4.36,,0.55,,0.0,59.06,305.33,36.02,1.91,46.75,3.23,77.11,,,,,372.78,1420.41,1411.9,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
209927276135844590,indian-food-2e9cfbed2be0aeeeaf7b5e58183c9633,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0003,Espreso coffee,espreso coffee,,,,INDIAN_RECIPE,,PER_100_G,tea cup,1,1 tea cup,,,51.54,1.75,6.62,2.14,0.0,6.53,,1.29,,0.0,13.98,103.86,58.1,0.15,8.57,1.51,5.53,,,,,94.64,580.16,66.21,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
592953247834357354,indian-food-83a97d65994be6a7a4f7d43b5552b56b,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0836,Fermented bamboo shoot pickle (Mesu pickle),fermented bamboo shoot pickle (mesu pickle),,,,INDIAN_RECIPE,,PER_100_G,jar,1,1 jar,,,59.83,1.58,1.73,5.59,2.24,0.29,,0.67,,0.0,161.31,434.41,16.62,0.69,11.25,19.87,23.14,,,,,402.63,3010.48,1274.42,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
7396687552717138,indian-food-01a473f86182152949e631f6b14a26a8,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0767,Fermented bengal gram vada (Khameerikrit/Ufna hua channa dal ka vada),fermented bengal gram vada (khameerikrit/ufna hua channa dal ka vada),,,,INDIAN_RECIPE,,PER_100_G,vada,1,1 vada,,,657.57,4.05,8.68,67.19,2.65,0.35,,8.08,,0.0,63.87,267.47,20.5,1.38,36.88,3.95,38.78,,,,,1435.37,13743.12,42453.15,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
632900334920718600,indian-food-8c88380592cd908608b6b7de4d8e1bf2,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0128,Fettuccine with spinach sauce,fettuccine with spinach sauce,,,,INDIAN_RECIPE,,PER_100_G,plate,1,1 plate,,,129.21,3.1,12.19,7.83,0.77,1.18,,2.9,,10.29,153.59,247.35,53.67,1.28,34.19,38.37,170.92,,,,,2774.57,3757.31,628.94,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
655478480991364242,indian-food-918ba34a1672492c6cbcd6c24c71cdb6,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0815,Finger millet biscuit (Ragi biscuit),finger millet biscuit (ragi biscuit),,,,INDIAN_RECIPE,,PER_100_G,biscuit,1,1 biscuit,,,458.56,4.03,52.69,25.79,5.97,16.9,,15.87,,64.19,98.24,247.17,207.04,2.54,78.66,0.0,13.87,,,,,265.49,6613.29,1082.5,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
940627920971120101,indian-food-d0dc81c474c3de54b5b321453bb7bda5,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0903,Finger millet cake (Ragi cake),finger millet cake (ragi cake),,,,INDIAN_RECIPE,,PER_100_G,slice,1,1 slice,,,279.46,3.96,38.93,12.27,2.35,24.76,,7.52,,25.2,98.26,191.33,118.38,1.35,49.57,0.76,11.41,,,,,186.4,3192.04,514.95,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
185406689239934127,indian-food-292b266cb20a4afee7adee01c5ca04bc,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0228,Fish curry (Machli curry),fish curry (machli curry),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,111.13,8.76,3.77,6.69,1.89,2.02,,1.59,,19.22,184.71,241.98,52.06,1.09,24.11,22.48,40.45,,,,,1231.96,2191.97,3792.81,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1045688369798890281,indian-food-e830808339ec329ee29b669d42fdbfb0,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0345,Fish cutlet (Machli ka cutlet),fish cutlet (machli ka cutlet),,,,INDIAN_RECIPE,,PER_100_G,cutlet,1,1 cutlet,,,654.64,2.77,3.13,70.11,0.54,0.29,,8.67,,11.02,75.33,109.15,10.44,0.36,9.02,10.46,19.06,,,,,94.29,14398.96,44047.34,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
624226172742721460,indian-food-8a9b26595d4dfb44f5ff93aae465efbc,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0549,Fish finger,fish finger,,,,INDIAN_RECIPE,,PER_100_G,fillet,1,1 fillet,,,542.9,5.66,4.47,55.82,0.34,0.17,,7.27,,30.0,103.55,135.39,11.38,0.38,12.17,14.13,34.81,,,,,47.23,11528.49,34548.42,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
666737733404764721,indian-food-940ba6f9df0aa3124d7edffd4fb026ed,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0550,Fish in coconut milk (Nariyal ke doodh ke saath machli),fish in coconut milk (nariyal ke doodh ke saath machli),,,,INDIAN_RECIPE,,PER_100_G,dish,1,1 dish,,,86.21,8.66,2.73,4.43,1.52,1.55,,2.12,,17.13,73.93,190.38,21.94,0.91,23.46,10.71,38.0,,,,,279.51,492.67,1035.87,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
68179923951111031,indian-food-0f2394793eb4b77a7b3a31d174696c2f,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0846,Fish orly,fish orly,,,,INDIAN_RECIPE,,PER_100_G,fillet,1,1 fillet,,,563.7,5.87,4.27,58.18,0.33,0.24,,7.58,,11.78,136.37,94.43,9.55,0.31,11.85,1.35,12.83,,,,,130.43,11930.07,36197.39,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
600946757942636515,indian-food-856fde47417efe34615deae034ac3332,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0667,Fish pakora/pakoda,fish pakora/pakoda,,,,INDIAN_RECIPE,,PER_100_G,pakora,1,1 pakora,,,577.03,5.97,4.55,59.52,0.96,0.22,,7.23,,9.04,112.24,95.62,12.65,0.63,13.44,0.14,11.02,,,,,16.84,12183.87,37563.48,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
105867194364095453,indian-food-1781da701706bdd625a4ab019dc800ce,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0553,Fish pie,fish pie,,,,INDIAN_RECIPE,,PER_100_G,pie,1,1 pie,,,120.9,9.25,7.74,5.77,0.76,1.13,,3.35,,23.97,101.8,316.28,36.15,0.46,24.55,27.02,37.04,,,,,183.6,1359.11,552.32,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
803210062985167660,indian-food-b25934bf440032c683e614d46244f413,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0813,Fish sandwich,fish sandwich,,,,INDIAN_RECIPE,,PER_100_G,sandwich,1,1 sandwich,,,150.2,4.72,10.09,10.37,1.23,1.04,,1.84,,8.41,161.88,103.87,47.28,0.69,16.13,3.89,39.29,,,,,35.66,5610.9,2397.35,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
828030974724972943,indian-food-b7dc1c8cf80a18fbe6e61a01e7ff55e0,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0555,Fish souffle,fish souffle,,,,INDIAN_RECIPE,,PER_100_G,dish,1,1 dish,,,139.71,10.51,5.14,8.55,0.19,2.09,,4.63,,84.69,92.45,167.34,63.87,0.59,18.5,2.41,45.24,,,,,144.69,2325.81,708.1,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
612896460206645135,indian-food-881721552b61f8fbb7629decb6002faf,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0233,Fish tikka,fish tikka,,,,INDIAN_RECIPE,,PER_100_G,piece,1,1 piece,,,117.33,16.0,3.91,4.15,1.18,1.18,,0.81,,32.73,503.44,296.43,31.98,1.41,35.5,0.9,4.62,,,,,160.26,800.24,2221.32,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
186342411243820188,indian-food-296056f8cc7149caae032858114e2758,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0950,Flaky pastry,flaky pastry,,,,INDIAN_RECIPE,,PER_100_G,,,,,,443.94,4.69,33.61,31.99,1.25,0.81,,3.85,,0.0,178.52,67.37,9.28,0.83,14.23,,,,,,,122.17,6516.13,20204.98,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
804243937678376718,indian-food-b293f99aa14bf0e6855c8402adaa0fc6,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0734,Flan pastry,flan pastry,,,,INDIAN_RECIPE,,PER_100_G,pastry,1,1 pastry,,,445.8,6.72,47.84,25.04,1.58,6.22,,15.34,,102.33,193.23,97.91,21.85,1.15,19.16,0.0,7.11,,,,,338.79,6417.32,1133.32,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
252020719930377148,indian-food-37f5b826f7d03bc0c408a2c6609bef4b,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0343,Flattened rice cutlet (Chirwa cutlet/Chivda cutlet/Poha cutlet),flattened rice cutlet (chirwa cutlet/chivda cutlet/poha cutlet),,,,INDIAN_RECIPE,,PER_100_G,cutlet,1,1 cutlet,,,701.71,1.76,7.39,73.89,0.86,0.27,,9.02,,6.9,76.65,119.47,9.17,0.59,14.57,12.63,23.98,,,,,96.7,15491.97,46275.86,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
214284043484403583,indian-food-2f94a33c4ec177f8f347c6659b0f474e,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0439,Flavoured milkshake,flavoured milkshake,,,,INDIAN_RECIPE,,PER_100_G,tall glass,1,1 tall glass,,,66.78,2.06,8.65,2.83,0.0,8.61,,1.71,,0.0,16.34,72.89,75.05,0.11,5.33,3.62,12.65,,,,,126.32,766.74,87.16,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
489406145382003312,indian-food-6cab84bd66332708c09a5d0184436813,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0603,French dressing,french dressing,,,,INDIAN_RECIPE,,PER_100_G,cup,1,1 cup,,,733.77,0.32,3.68,79.65,0.22,3.01,,11.39,,0.0,261.13,27.43,6.98,0.48,4.54,6.42,1.95,,,,,20.39,58150.57,6582.82,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1149091086247510288,indian-food-ff264413a59c110edb444a7c72e019fa,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0457,French omelette/omlet,french omelette/omlet,,,,INDIAN_RECIPE,,PER_100_G,egg,1,1 egg,,,211.04,10.03,0.41,18.86,0.38,0.1,,9.85,,300.44,381.85,133.09,46.35,1.58,13.26,0.48,25.79,,,,,611.11,5638.23,1280.56,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
45703598375301681,indian-food-0a25f2e3a1df231563030f0d7d9887d3,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0081,French onion soup,french onion soup,,,,INDIAN_RECIPE,,PER_100_G,soup bowl,1,1 soup bowl,,,55.61,11.41,4.28,14.39,1.01,1.5,,2.42,,10.59,11202.89,320.67,106.22,3.52,37.54,5.35,24.85,,,,,53.65,995.75,166.59,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
613450110459762320,indian-food-88369a01160d69010e2325e677505950,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0691,French sandwich (toasted),french sandwich (toasted),,,,INDIAN_RECIPE,,PER_100_G,sandwich,1,1 sandwich,,,186.75,6.82,14.82,11.51,1.37,1.82,,6.21,,104.86,274.68,153.54,100.73,1.24,18.82,6.66,29.24,,,,,1965.65,3085.76,618.92,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
692049932254936079,indian-food-99aa7bf2ae37c0fb8dd3179a780dad21,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0590,Fricassee of Mushroom,fricassee of mushroom,,,,INDIAN_RECIPE,,PER_100_G,dish,1,1 dish,,,106.66,3.65,8.13,6.63,1.23,2.51,,4.0,,13.55,118.98,151.77,84.97,0.36,12.24,39.68,37.46,,,,,720.96,1679.32,301.91,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
92497514099610325,indian-food-1489dffbe8392d583271c31d4a378653,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0227,Fried chicken with tomato sauce (Fried chicken tamatar ki chutney kay saath),fried chicken with tomato sauce (fried chicken tamatar ki chutney kay saath),,,,INDIAN_RECIPE,,PER_100_G,piece,1,1 piece,,,125.03,11.48,2.51,7.61,1.13,1.16,,0.88,,31.09,107.56,242.34,16.09,0.64,17.77,10.78,17.41,,,,,2774.02,1099.94,1993.2,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
41239956882761491,indian-food-0928385b48ca7137fd187a0a8bdd0828,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0055,Fried Egg,fried egg,,,,INDIAN_RECIPE,,PER_100_G,egg,1,1 egg,,,223.67,11.59,0.31,19.62,0.29,0.0,,3.97,,316.88,446.96,133.13,46.4,1.69,12.75,0.0,24.77,,,,,136.1,5413.97,8405.42,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
70363221196696564,indian-food-0f9fafa14ae6bf491c24238f9288d9a9,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0229,Fried fish (Indian style) (Tali hui machli),fried fish (indian style) (tali hui machli),,,,INDIAN_RECIPE,,PER_100_G,piece,1,1 piece,,,658.54,4.35,5.4,68.88,0.61,0.4,,8.34,,6.57,156.94,75.49,11.11,0.56,10.23,7.22,35.19,,,,,41.26,14107.74,43531.64,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1121013822003142931,indian-food-f8ea421b8cce113b5f65eeb9fb3b35f8,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0230,Fried fish and Chips (English Style) (Tali hui machli aur chips),fried fish and chips (english style) (tali hui machli aur chips),,,,INDIAN_RECIPE,,PER_100_G,fillet,1,1 fillet,,,651.75,3.36,2.77,69.69,0.29,0.17,,8.7,,12.51,72.73,90.72,6.56,0.26,8.05,22.16,31.65,,,,,202.62,14320.4,43724.44,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
586245254437191987,indian-food-822c2f3edfcc13384b8b249e09aa2e03,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0602,Frozen frosty fruit salad (Phalon ka salaad),frozen frosty fruit salad (phalon ka salaad),,,,INDIAN_RECIPE,,PER_100_G,slice,1,1 slice,,,103.51,1.68,15.61,4.17,0.26,14.38,,2.5,,26.33,13.23,103.47,28.61,0.41,7.96,33.45,20.91,,,,,155.03,1138.4,210.76,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
873613082500877396,indian-food-c1fb2784d994c54fb296099365cee617,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0635,Fruit delight,fruit delight,,,,INDIAN_RECIPE,,PER_100_G,small mould,1,1 small mould,,,107.09,2.09,9.11,7.09,0.09,9.03,,4.38,,12.28,17.27,96.94,71.69,0.15,6.93,7.74,19.39,,,,,145.51,2010.4,213.0,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1003912176523896566,indian-food-dee9cce3b6566f63beeb7ddab960da72,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0735,Fruit flan,fruit flan,,,,INDIAN_RECIPE,,PER_100_G,flan,1,1 flan,,,261.35,3.3,34.71,12.48,0.71,9.52,,7.67,,49.52,110.04,73.84,19.28,0.61,11.26,3.3,33.99,,,,,163.09,3209.99,550.54,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
585063221980810779,indian-food-81e8fe68d4fce1b1770a9ac7ce57963b,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0283,Fruit Ice cream (Phalon ka Ice cream),fruit ice cream (phalon ka ice cream),,,,INDIAN_RECIPE,,PER_100_G,ice-cream cup,1,1 ice-cream cup,,,171.46,4.37,16.05,10.38,0.33,14.03,,5.38,,17.12,38.78,119.98,93.35,0.36,6.73,4.02,15.6,,,,,145.99,2147.27,263.88,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
